prop_name,area1,lat,lng
City Stay Pearl Hotel Apartment, Al Barsha 1,25.11310387,55.20179749
Euro Residence, Barsha Heights (Tecom),25.11162758,55.20466614
Golf Promenade 5A, Golf Promenade,25.01582909,55.24981689
Al Dhafra 4, Al Dhafra,25.09148788,55.17201614
Viridis C, Viridis Residence and Hotel Apartments,24.98448372,55.39387131
First Central Hotel Apartments, Barsha Heights (Tecom),25.09732056,55.17424774
Aykon City, Business Bay,25.18130493,55.25257874
S10, Spain Cluster,25.16349792,55.40177155
Windsor Residence, Dubai Land,25.09536743,55.38299179
Myka Residence, Dubai Production City (IMPZ),25.03164291,55.19303513
Hera Tower, Dubai Sports City,25.04017639,55.22244644
Fortunato, Jumeirah Village Circle,25.06601334,55.21298981
Sunrise Legend, Arjan,25.06765556,55.23789215
Ahad Residences, Business Bay,25.18709183,55.26611328
Al Waleed Paradise, JLT Cluster R,25.07695961,55.14677429
Mirdif Hills, Mirdif,25.22722054,55.44164276
Jannah Place Dubai Marina, Dubai Marina,25.06996346,55.13251877
The Carlton Downtown Hotel, Sheikh Zayed Road,25.20876503,55.27455139
Vincitore Boulevard, Arjan,25.05981064,55.24200439
Palm Views East, Palm Views,25.11503792,55.1384697
Dubai Healthcare City 2, Dubai,25.20963287,55.324646
Imperial Residence, Dubai Silicon Oasis,25.11841965,55.39542389
Edge Creekside Hotel, Deira,25.25803375,55.32317352
Element By Westin, Al Jaddaf,25.21991539,55.33253479
Mazaya Centre, Sheikh Zayed Road,25.19935989,55.26535416
Suha Park Hotel Apartments, Culture Village,25.22566795,55.33642197
Lavender Garden Suites, Al Sufouh 1,25.11108971,55.17882538
Claren Tower 1, Claren Towers,25.19045067,55.27240372
Burj Residence 2, Jumeirah Village Circle,25.06465149,55.20937347
Jannah Marina Hotel Apartments, Dubai Marina,25.06886864,55.13051224
Al Sufouh 1, Al Sufouh,25.11819077,55.18450165
Azurite Tower, Al Jaddaf,25.2218399,55.32441711
Royal JVC Building, Jumeirah Village Circle,25.05995369,55.20770264
Building 230 to Building 263, Cactus,25.02804184,55.15868378
Nova Tower, Dubai Silicon Oasis,25.11111069,55.37657928
8 Boulevard Walk, Mohammad Bin Rashid Boulevard,25.1911068,55.26990891
Dubai Wharf Tower 2, Culture Village,25.22400475,55.33785248
Golf Promenade, DAMAC Hills,25.01516724,55.25025177
Deira Enrichment Project, Deira,25.27733421,55.30120468
Claren Podium, Claren Towers,25.19079018,55.2719574
SOL Golf Views, Dubai Production City (IMPZ),25.02592468,55.19168091
Wimbledon Tower, Dubai Sports City,25.04157066,55.2045517
Art Gardens Building B, Arjan,25.06680298,55.24077988
Al Khail Heights, Dubai,25.15546417,55.25400925
Dubailand Oasis, Dubai Land,25.08218384,55.37562561
Oakley Square Residences, Jumeirah Village Circle,25.0600338,55.21209335
Rufi Gardens, CBD (Central Business District),25.16485214,55.40689468
Adore, Jumeirah Village Circle,25.06703949,55.21180725
Armada Tower 1, JLT Cluster P,25.07489014,55.14475632
Miraculum Residence, Barsha Heights (Tecom),25.10077858,55.17663956
Building 1 to Building 37, Zen Cluster,25.04684258,55.13304138
Business Bay, Dubai,25.18738937,55.26382828
Riviera Lake View, International City,25.16650009,55.41077042
Lakeside Tower C, Lakeside Residence,25.03606606,55.20121765
Boutique 7, Barsha Heights (Tecom),25.09812546,55.1729393
Marina Diamonds, Dubai Marina,25.07985687,55.14477158
Ashjar, Al Barari,25.10074615,55.31510544
Golf Vista 2, Golf Vista,25.0208931,55.25556946
Al Ghozlan 1, Al Ghozlan,25.09193993,55.17346191
Al Bustan Centre & Residence, Al Qusais Residential Area,25.27501869,55.36809158
Sandoval Gardens, Jumeirah Village Circle,25.04930115,55.1988945
Binghatti Diamonds, Dubai Silicon Oasis,25.11385727,55.38682175
The V Tower, Dubai Residence Complex,25.08669853,55.38175201
Naif, Deira,25.27275276,55.31296539
Claren Tower 2, Claren Towers,25.19083977,55.27154541
Silicon Gates 4, Silicon Gates,25.11593437,55.3902359
Signature Livings, Jumeirah Village Circle,25.0660038,55.20677567
Afnan 4, Midtown,25.02741432,55.18139267
Al Warsan 4, Al Warsan,25.14627266,55.40328979
Azizi Farishta, Al Furjan,25.02416039,55.13917923
Lawnz by Danube Block 1, Lawnz by Danube,25.1541481,55.40966034
Shaiba Tower 1, Al Shaiba Towers,25.09737015,55.17084122
Oud Metha, Bur Dubai,25.23918533,55.31250381
Jumeirah Garden City, Al Satwa,25.22727585,55.27928543
Mogul Cluster, Discovery Gardens,25.03354454,55.14997482
China Cluster, International City,25.16868782,55.41204453
AZIZI Riviera 15, Meydan One,25.17327118,55.31199265
AZIZI Riviera 38, Meydan One,25.17466927,55.31099319
DEC Towers Podium, DEC Towers,25.06847763,55.12966919
Al Ramth 26, Al Ramth,25.00361252,55.25354385
Riggat Al Buteen, Deira,25.2580471,55.32375717
Al Nahda 1, Al Nahda,25.29195786,55.36551285
City Stay Residences, Dubai Investment Park (DIP),24.98101807,55.17708588
Abu Hail, Deira,25.28715324,55.32753372
Prive Residence, Dubai Hills Estate,25.11230469,55.25218582
Grace Residency, Al Furjan,25.02513885,55.15847397
Afnan 1, Midtown,25.0273571,55.18134689
DAMAC Maison Privé, Business Bay,25.18435097,55.27554321
P09, France Cluster,25.1622467,55.4042511
Building 88, Arjan,25.06041908,55.24058914
Magnolia 2, Emirates Gardens 2,25.04928207,55.20537949
Burj Sabah, Jumeirah Village Circle,25.05335426,55.22018051
Khalid Bin Al Waleed Road, Bur Dubai,25.25505066,55.30401611
Dubai Internet City, Dubai,25.09761238,55.16310883
Azizi Residence, Al Furjan,25.02788925,55.15459061
M03, Persia Cluster,25.15884399,55.4100647
Oasis Tower, Sheikh Zayed Road,25.21129036,55.27610016
MAG 920, Mohammed Bin Rashid City,25.14363098,55.28487015
Mankhool Road, Bur Dubai,25.26070786,55.29931641
Al Thamam 18, Al Thamam,25.00602531,55.24885941
Golf Vista, DAMAC Hills,25.0209713,55.25535583
Skycourts Towers, Dubai Land,25.0918026,55.38555145
Madison Columbus, Majan,25.09418869,55.31760788
Baniyas Road, Deira,25.26268578,55.31312561
The Gardens, Dubai,25.04234123,55.12792587
Courtyard Residence 2, Uptown Mirdif,25.22471046,55.42510986
Al Thamam 20, Al Thamam,25.00610733,55.24832916
Dar Al Jawhara, Jumeirah Village Circle,25.04829216,55.20703888
Frij Al Murar, Al Ras,25.2759304,55.30605698
Al Barari, Dubai,25.09962082,55.31204605
European, Canal Residence,25.03747749,55.2219429
Dubai Silicon Oasis, Dubai,25.12752151,55.38637924
Russia Cluster, International City,25.16993141,55.40390396
Dana Al Garhoud, Al Garhoud,25.25274086,55.34249878
Al Barsha 1, Al Barsha,25.11103439,55.19513321
Al Baraha, Deira,25.28199005,55.3184967
Al Ghubaiba Area, Bur Dubai,25.2621212,55.28624725
AZIZI Riviera 40, Meydan One,25.17475319,55.31130219
Radisson Blu Hotel Apartments, Dubai Silicon Oasis,25.1243248,55.37756729
Skycourts Tower D, Skycourts Towers,25.09192848,55.38493729
Majan, Dubai,25.09148216,55.31707001
Dunes Village, Dubai Investment Park (DIP),24.98619461,55.20210266
Belgravia 2, Belgravia,25.04977226,55.20424271
Tuscan Residences, Jumeirah Village Circle,25.06235886,55.20824432
Meydan, Dubai,25.15790558,55.30040741
Marina View, Dubai Marina,25.07924461,55.1427269
Azizi Riviera 19, Meydan One,25.1730442,55.30902481
DAMAC Maison The Vogue, Business Bay,25.19250488,55.28866577
Oxford Residence, Jumeirah Village Circle,25.05138397,55.21210098
Boulevard Central Tower 2, Boulevard Central Towers,25.19154358,55.2733345
Orchid A, Orchid,25.01350403,55.25433731
Bloom Heights B, Bloom Heights,25.0561657,55.20376968
Dunya Tower, Burj Khalifa Area,25.19459343,55.2829628
West Wharf, Business Bay,25.1811142,55.26495361
Seven Palm, Palm Jumeirah,25.11219215,55.13863373
Al Manara, Jumeirah Village Triangle,25.04322433,55.19355011
Bay Square Building 6, Bay Square,25.18562126,55.28012466
Lolena residence, Jumeirah Village Circle,25.05725288,55.21430206
Silverene Tower B, Silverene,25.0749588,55.13854218
Avanos, Jumeirah Village Circle,25.06707191,55.20843124
Easy18, Al Warsan 4,25.14724731,55.38949966
Dubai Marina Mall Hotel, Dubai Marina,25.07593727,55.14065552
Zahra Apartments 2A, Zahra Apartments,25.00915146,55.29039383
Al Manara Tower, Jumeirah Village Triangle,25.04328728,55.19355774
Dubai Arch, JLT Cluster G,25.07161522,55.14372635
Nicholas Residence, Jumeirah Village Circle,25.05500793,55.2114563
Mag City Parks, Meydan,25.14540863,55.28475571
Armada Tower 3, JLT Cluster P,25.07536316,55.14530945
Chaimaa Premiere, Jumeirah Village Circle,25.06090164,55.20104218
MAG 540, Mag 5 Boulevard,24.94237137,55.22821426
29 Burj Boulevard Tower 2, 29 Burj Boulevard,25.19175339,55.27281952
New Dubai Gate 2, JLT Cluster A,25.06573677,55.13745117
Golf Suites, Dubai Hills,25.10614777,55.24697876
Sherena Residence, Majan,25.09437752,55.31418991
Waters Edge, Business Bay,25.18351555,55.26667023
The Court Tower, Business Bay,25.18506432,55.25860214
Empire Residence, Jumeirah Village Circle,25.06048775,55.21573639
DAMAC Maison Canal Views, Business Bay,25.18766212,55.28406143
Royal Residence 2, Royal Residence,25.03288269,55.22303772
Plaza Residences 2, Plaza Residences,25.05245209,55.20726013
The Sterling West, The Sterling,25.18902016,55.28221512
Q Gardens Boutique Residences, Arjan,25.06767464,55.2350769
Silicon Heights 2, Silicon Heights,25.12072372,55.39709091
Escan Tower, Dubai Marina,25.06807518,55.13262939
Orra Harbour Residences and Hotel Apartments, Dubai Marina,25.07892418,55.14095688
Skyview Tower, Dubai Marina,25.08394241,55.14255524
Burj Views podium, Burj Views,25.19007301,55.28153992
The Point, Dubai Marina,25.07315636,55.13279724
Zahra Breeze Apartments 1A, Zahra Breeze Apartments,25.00862694,55.2906189
AZIZI Riviera, Meydan One,25.17334557,55.30001831
The Nook 2, The Nook,25.0248127,55.10409546
Casa Grande, Jumeirah Village Circle,25.06360435,55.21648026
D1 Tower, Culture Village,25.22694588,55.34362793
Diamond Views 1, Diamond Views,25.05273247,55.20242691
Casa Grande, Jumeirah Village Circle,25.06086159,55.20880127
U11, Italy Cluster,25.16768265,55.39970779
AZIZI Riviera 14, Meydan One,25.17292213,55.30967712
Marina Wharf 2, Marina Wharf,25.07239532,55.13238525
The Cosmopolitan, Business Bay,25.18156624,55.27151108
Parkviews, Town Square,25.01055336,55.28979111
Golf Veduta B, Golf Veduta Hotel Apartments,25.01706886,55.25292969
The Palm Tower, Palm Jumeirah,25.11378479,55.13995743
Villa Myra, Jumeirah Village Circle,25.0583744,55.19762421
Widcombe House 4, Widcombe House,25.04529762,55.24439621
Movenpick Jumeirah Lakes Towers, JLT Cluster A,25.06588554,55.13824463
Al Khail Heights 5A-5B, Al Quoz 4,25.1530056,55.25291443
G24, Jumeirah Village Circle,25.06778336,55.21504593
Royal Amwaj Residences North, The Royal Amwaj,25.13089752,55.1533699
Jumeirah Living Marina Gate, Marina Gate,25.08714676,55.14668274
Jasmine B, Jasmine,25.01262665,55.25327682
Cayan Tower, Dubai Marina,25.08672523,55.14520645
Mediterranean 51, Jebel Ali Village,25.0440731,55.13584137
Spring Oasis, Dubai Silicon Oasis,25.11935425,55.37796021
Global Lake View, JLT Cluster E,25.07124519,55.14080429
Marwa Heights, Jumeirah Village Circle,25.06220245,55.20214844
DEC Tower 3, DEC Towers,25.06913948,55.12952805
Azizi Aura, Downtown Jebel Ali,24.94314575,55.05636978
The H Hotel, Sheikh Zayed Road,25.23008537,55.28697205
Hameni Tower, Jumeirah Village Circle,25.05657005,55.20493698
The Address BLVD Sky Collection, Downtown Dubai,25.19729233,55.28243256
Sobha Daffodil, Jumeirah Village Circle,25.0470314,55.206604
Lake View Tower, JLT Cluster B,25.06747627,55.13835144
Zahra Breeze Apartments 3B, Zahra Breeze Apartments,25.00555992,55.29491043
Al Arta 3, Al Arta,25.08987617,55.17469788
MAG 520, MAG 5,24.95497894,55.21349335
The Palm Tower, Palm Jumeirah,25.11320877,55.13893127
MILANO by Giovanni Botique Suites, Jumeirah Village Circle,25.06083488,55.21712875
Dickens Circus 1, Dickens Circus,25.0439415,55.24589539
The Court Tower, Business Bay,25.18474007,55.25868988
Pulse Smart Residence, Jumeirah Village Circle,25.06365585,55.21162033
Med 77, Mediterranean Cluster,25.04597282,55.13692093
Bay Square Building 1, Bay Square,25.18483162,55.27907181
Ice Hockey, Dubai Sports City,25.04235077,55.20566177
Executive Tower B, Executive Towers,25.19252205,55.26631546
Red Residency, Dubai Sports City,25.04041672,55.22331619
Al Jaddaf Rotana Suite Hotel, Al Jaddaf,25.22088051,55.32961655
Plazzo Heights, Jumeirah Village Circle,25.06516457,55.20868683
Al Manara Tower - JVC, Jumeirah Village Circle,25.04871368,55.20788193
Seven Palm, Palm Jumeirah,25.11243248,55.13897705
The Manhattan Tower, Jumeirah Village Circle,25.06860733,55.20742416
NH Collection Dubai The Palm, Palm Jumeirah,25.11150551,55.13856888
Millennium Place Barsha Heights Hotel, Barsha Heights (Tecom),25.09260559,55.17605972
Element Airport Hotel Apartment, Al Garhoud,25.24620438,55.34792328
Hyatt Regency Dubai, Deira,25.27880859,55.30429077
C14, China Cluster,25.16625214,55.41384125
AZIZI Riviera 12, Meydan One,25.17241859,55.30694962
Al Thamam 01, Al Thamam,25.0049839,55.25136185
IC1-EMR-25, Al Warsan 1,25.15938377,55.42335129
Urban Oasis, Business Bay,25.18434715,55.25922012
The Lofts Central, The Lofts,25.19718933,55.26969528
The Imperial Residence Podium, The Imperial Residence,25.04819679,55.19539261
DEC Tower 2, DEC Towers,25.06815147,55.1296463
Al Barsha South 5, Al Barsha South,25.04770851,55.18872833
Signature Livings, Jumeirah Village Circle,25.06595039,55.20655441
DEC Tower 1, DEC Towers,25.06829262,55.12918091
Regent House 1, Regent House,25.04591942,55.24843979
Hayat Boulevard-2A, Hayat Boulevard,25.00507545,55.29626846
Plazzo Residence, Jumeirah Village Triangle,25.03743553,55.17883682
Shamal Residences, Jumeirah Village Circle,25.05051613,55.19972992
Chaimaa Avenue 2, Chaimaa Avenue Residences,25.05163574,55.21271133
Kappa Acca 4, Dubai South (Dubai World Central),24.93737793,55.22066879
Damac Maison The Distinction, Downtown Dubai,25.189991,55.28013229
Millennium Montrose Executive Apartment, Dubai Science Park,25.06929779,55.24486542
Profile Residence, Dubai Sports City,25.04534531,55.21493912
Shakespeare Circus 1, Shakespeare Circus,25.04530144,55.24947357
Med 64, Mediterranean Cluster,25.04191971,55.13851166
Time 1, Dubai Land,25.09236145,55.37425232
KHK 21, Al Warsan 4,25.14762115,55.39897156
Cleopatra, Living Legends,25.08877945,55.30378342
Al Bandar Rotana - Creek, Baniyas Road,25.25930977,55.3190918
Mediterranean, Canal Residence,25.0368309,55.22237778
Mosela Waterside Residences, Mosela,25.08872795,55.17330933
Al Waleed Garden, Al Jaddaf,25.21287727,55.31838989
The Neighbourhood, Al Barari,25.09781456,55.30828857
Roxana Residence C, Roxana Residences,25.05719376,55.21736145
Golf Promenade 3B, Golf Promenade,25.01416588,55.25063705
Bay Square Building 7, Bay Square,25.18516159,55.27997971
La Riviera Azure, Jumeirah Village Circle,25.06136513,55.20362091
District 10, Jumeirah Village Circle,25.06421852,55.21034622
Alfa Residence, Jumeirah Village Circle,25.04742432,55.20887375
Intercontinental Residence Suites, Dubai Festival City,25.22300529,55.34993744
Al Ramth 28, Al Ramth,25.0041256,55.2539978
Al Thamam 22, Al Thamam,25.00111771,55.25040436
Azizi Riviera Beachfront, Meydan One,25.17397308,55.31136322
La Fontana, Arjan,25.06335449,55.23604202
Vintage Grand Hotel, Dubai Production City (IMPZ),25.03401184,55.20357513
MBL Residence, JLT Cluster K,25.06701851,55.13982773
15 Northside - Tower 2, 15 Northside,25.18670082,55.28649902
Al Fouad Building, Al Furjan,25.0200901,55.14907074
UniEstate Sports Tower, Dubai Sports City,25.03982544,55.20392227
Marina Pearl, Dubai Marina,25.0696907,55.13423157
Bay Square Building 11, Bay Square,25.18543053,55.28151703
BLVD Heights Podium, BLVD Heights,25.19506836,55.26937866
The Square, Al Mamzar,25.29035378,55.35340118
Jumeirah Bay Towers, Jumeirah Lake Towers,25.08019638,55.15280914
La Riviera Azure, Jumeirah Village Circle,25.06130409,55.20362854
Silicon Gates 3, Silicon Gates,25.11808968,55.39501953
Serenity Lakes 5, Jumeirah Village Circle,25.06166267,55.20370865
The Dania District 2, Midtown,25.02438736,55.18334961
Al Murad Tower, Al Barsha 1,25.11354637,55.20139694
Adagio Aparthotel Dubai, Deira,25.27698708,55.30342102
The Manor Hotel By JA Resorts & Hotels, Al Furjan,25.01848221,55.14219284
Park Hotel Apartments, Oud Metha,25.22130775,55.32917404
Med 62, Mediterranean Cluster,25.0419445,55.13912582
MAG 510, Mag 5 Boulevard,24.95848083,55.20366669
AZIZI Riviera, Meydan One,25.17363167,55.30851746
Silicon Gates 2, Silicon Gates,25.11949158,55.39684677
Carlton Dubai Creek, Baniyas Road,25.26773453,55.30636978
Weston Court 1, Weston Court,25.04486656,55.24810028
Mazaya 5, Liwan,25.11481857,55.36371613
Bay Square Building 3, Bay Square,25.18585777,55.27959824
Central Tower, Bay Central,25.07861328,55.13812256
Golf Promenade 3A, Golf Promenade,25.01441002,55.25043488
The Pulse Residence Icon, The Pulse,24.94262695,55.22399139
Al Jaddaf Residence, Al Jaddaf,25.22185516,55.3313179
Lake Almas West, Jumeirah Lake Towers,25.06779671,55.13929749
The Address BLVD Sky Collection, Downtown Dubai,25.20091248,55.27622604
Al Habtoor Polo Resort and Club - The Residences, Dubai Land,25.0815773,55.36468887
Radisson Red, Dubai Silicon Oasis,25.11904907,55.37984848
Oxford Terraces, District 11,25.06203079,55.21023941
Casa Grande, Jumeirah Village Circle,25.06362534,55.21648407
Bermuda Views, Dubai Sports City,25.03133774,55.22369003
N15, Persia Cluster,25.15843773,55.40419006
Andaz Dubai The Palm, Palm Jumeirah,25.11538506,55.14033127
Sherlock Circus 1, Sherlock Circus,25.04524231,55.247509
Al Khoory Hotel Apartments, Al Barsha 1,25.11319923,55.19319916
Geepas Tower, Arjan,25.0608387,55.23641586
Rukan Residences, Rukan,25.0421772,55.28790283
MAG 515, MAG 5,24.95692444,55.2077446
La Suite Dubai Hotel & Apartments, Al Sufouh 1,25.10808563,55.17808533
Al Alka 1, Al Alka,25.09080124,55.17449188
The Lofts Podium, The Lofts,25.19726181,55.27002716
District 16, Jumeirah Village Circle,25.07077026,55.2110405
