,id,beds,baths,rating,reviews,capacity,title,revenue,occ,adr,lat,lng
0,abnb_858411219875118338,0,1.0,3.5,4,3,NEW! The Address Dubai Mall - Studio with balcony,114905.35,75.0,589.26,25.19792,55.2794
0,abnb_50042472,0,1.0,4.6,15,2,Downtown Premium Studio With Burj Khalifa View,114773.12,51.93,948.54,25.1997,55.2775
0,abnb_846704380612802125,0,1.0,4.8,22,2,EH - modern studio near World Trade Center METRO,114662.93,93.17,336.25,25.226,55.2771
0,abnb_584581978599925284,0,1.0,4.8,29,2,Amazing studio Address Downtown,114633.55,56.15,836.74,25.1936,55.2791
0,abnb_46907766,0,1.0,4.4,33,2,Charming And Fancy Studio In The Heart of Dubai,114596.82,93.94,739.33,25.191167831,55.269863129
0,abnb_31345263,0,1.0,4.8,14,2,Modern Studio near Metro in X1 Tower JLT - EDN,114479.28,90.57,477.0,25.07972,55.15349
0,abnb_1085428277561820217,0,1.0,4.5,6,2,Stylish Studio with Marina & Sea Views!,114269.93,76.59,499.0,25.069566983,55.128678227
0,abnb_51975072,0,1.0,4.8,68,2,City-View Studio Apart. w/Balcony in Dubai Marina,114178.1,86.08,429.24,25.07951,55.13632
0,abnb_45851978,0,1.0,4.7,86,2,Gorgeous sunset views in the heart of Downtown,113987.11,95.89,325.68,25.19152,55.27038
0,abnb_889512055943743944,0,1.0,4.6,15,2,GuestReady - Luxe Studio with JLT Park View,113976.09,77.71,838.06,25.0778,55.1466
0,abnb_556234368222675101,0,2.5,,,2,Studio|Fresh Marina View|Emaar Residence Marina,113906.3,70.49,882.99,25.0767,55.13976
0,abnb_976424172240447155,0,1.0,5.0,59,4,JBR Whole Studio|2 Min to Beach,113840.19,95.44,418.53,25.0729,55.13
0,abnb_626541268159508710,0,1.0,3.5,2,4,Address Dubai Mall Residence 5 stars Studio.,113741.02,41.29,1043.5,25.1995,55.27805
0,abnb_41674547,0,1.0,4.9,139,3,Studio Apartment with Sea View,113608.79,94.86,473.37,25.069,55.1332
0,abnb_52209381,0,1.0,4.6,21,4,Luxury Casa Premium Studio Apartment at JBR Beach,113270.88,64.15,555.25,25.08324,55.14054
0,abnb_977358401964698024,0,1.0,5.0,30,3,Magnificent apartment in Emaar Dubai Marina,113149.67,83.47,560.15,25.075762705,55.140915388
0,abnb_931974418273421131,0,1.0,4.5,6,2,Silkhaus Near Burj Khalifa | in Heart of Downtown,112863.18,65.61,603.55,25.190632926,55.271213644
0,abnb_557104424022593978,0,1.0,5.0,31,2,GuestReady - Velvet Clouds in Business Bay,112848.48,78.07,772.93,25.17936,55.26823
0,abnb_872319995223828700,0,2.0,4.6,15,2,GuestReady - Luxury escape with breathtaking views,112716.26,76.42,463.85,25.20823,55.31484
0,abnb_44137514,0,1.0,3.0,2,4,Address Dubai Mall Residence 5 stars Studio 527197,112275.5,36.08,1069.29,25.19875,55.27853
0,abnb_720891407506047423,0,2.5,,,2,1BR|Marina Calm View|Emaar Residence Marina,112253.46,73.58,959.43,25.07852,55.13939
0,abnb_798363686580186834,0,1.0,5.0,5,2,Charming Studio in DIFC,112249.79,69.96,719.55,25.2077,55.27467
0,abnb_21744679,0,1.0,4.8,125,5,Beach+Pool+Tram. Spacious studio in JBR,112110.22,79.71,509.59,25.0764,55.1335
0,abnb_50839353,0,1.0,4.6,35,2,GuestReady - Fantastic Getaway by Dubai Marina,111886.16,78.6,553.89,25.07661,55.14671
0,abnb_827610371637820942,0,1.0,4.8,28,2,CC - studio close to metro station,111867.8,92.05,332.94,25.22746,55.27797
0,abnb_812176355326807780,0,1.0,4.6,21,2,Dazzling Studio Apt in Business Bay l City View,111761.28,37.98,1140.42,25.18672,55.2819
0,abnb_867869662460180621,0,1.0,4.4,38,2,Sleek Studio Apartment in Business Bay,111695.17,91.8,332.43,25.18566,55.28407
0,abnb_47729406,0,1.0,4.2,13,3,Address Dubai Mall Luxurious Suite with balcony,111566.62,80.44,616.39,25.19911,55.27805
0,abnb_14412368,0,1.0,4.8,132,4,Big Studio in Rimal at The Beach Jbr,111096.47,91.85,519.14,25.0765,55.134
0,abnb_45681575,0,1.0,4.2,8,2,Cozy studio in Dubai Marina close to metro - AST,110813.66,91.52,427.85,25.07509,55.13776
0,abnb_583659536766046778,0,1.0,5.0,6,2,Spacious Studio in Address Dubai Mall,110655.72,37.37,1024.59,25.19822,55.27394
0,vrbo_2987266,0,1.0,,0,2,Vacay Lettings - Lovely rental unit with Pool View,110350.86,77.27,432.75,25.1905,55.2831
0,abnb_31457949,0,1.0,4.4,9,2,Address Dubai Mall Residence 5 stars Studio 537199,110270.06,46.89,1125.2,25.20091,55.27777
0,abnb_857842609774289693,0,1.0,4.8,17,2,Diamond Studio -  Special Offer by Suiteable,109616.27,66.3,452.96,25.080510671,55.14370162
0,abnb_785871480529236295,0,1.0,4.4,11,2,Minimalist Studio in Dubai Marina!,109583.21,80.13,452.82,25.07021,55.12813
0,abnb_755589677132065280,0,1.0,4.8,26,2,Silkhaus Sea View Studio| Palm View |Palm Jumeirah,109443.64,69.2,667.34,25.11769,55.13613
0,abnb_957160146527937318,0,1.0,4.5,10,2,Silkhaus Luxurious | in Heart of Dubai Marina,109410.58,69.72,495.07,25.06961,55.12923
0,abnb_44137503,0,1.0,5.0,1,4,Address Dubai Mall Residence 5 stars Studio 524197,109406.91,41.88,1116.4,25.19915,55.27804
0,abnb_47975157,0,1.0,4.8,25,3,Sunny Apt - Pool  - Gym  - 24 hr Supermarket,109142.45,80.14,474.53,25.1927,55.26947
0,abnb_914855157508835327,0,1.0,4.4,16,2,OFFER! 50% OFF! I am in the Address in Dubai Mall!,108900.04,69.14,585.48,25.1934,55.2791
0,abnb_1065135916998331882,0,1.0,4.0,9,2,Spacious Studio Apt with Picturesque Marina Views!,108793.52,66.04,518.06,25.073907036,55.132140437
0,vrbo_9808426ha,0,1.0,,0,2,Prim Studio at The Cosmopolitan Business Bay by Deluxe Holiday Homes,108532.74,71.73,450.34,25.187648,55.267537
0,abnb_909847186348814753,0,1.0,4.4,9,2,Stay and walk to Dubai Mall-MAG 318,108338.07,76.17,555.58,25.19163,55.28285
0,abnb_53750785,0,1.0,5.0,11,2,Address Dubai Mall Renovated Large Studio,108268.28,43.95,993.29,25.1988,55.2796
0,abnb_789531648220985894,0,1.0,4.6,16,2,NYE Views | Fireworks | Marina & Downtown Views,108088.31,79.4,374.01,25.05566,55.20475
0,abnb_879460621865775794,0,1.0,4.8,5,2,Address Dubai Mall Studio with Burj Khalifa Views,107970.77,35.24,972.71,25.1998,55.2775
0,abnb_36593095,0,1.0,4.8,11,3,AMAZING Studio One Min to Burj Khalifa- Downtown,107963.43,52.35,646.49,25.19125,55.27151
0,abnb_815546725206134006,0,1.0,3.9,12,4,Luxury Studio Palm Island Balcony & Marina view,107923.02,72.95,449.68,25.11,55.1408
0,abnb_664999395459649706,0,1.0,4.7,28,2,Affluent Studio w/ Burj Khalifa View @ BusinessBay,107610.82,81.52,478.27,25.17939,55.26966
0,abnb_970133645694936581,0,1.0,4.5,14,3,Modern Studio w/ Canal & Pool Views in BusinessBay,107555.73,71.76,497.94,25.1845,55.2756
0,abnb_48115045,0,1.0,4.8,86,4,Beautiful apartment with Burj Khalifa view,107324.33,93.5,414.38,25.18643,55.27479
0,abnb_998362143914165625,0,1.0,4.6,21,2,The Address Dubai Mall Amazing Studio with Balcony,107059.88,44.75,930.96,25.199387963,55.278294057
0,abnb_50741180,0,1.0,4.8,93,3,Delightful studio w/ views of Canal + Burj Khalifa,106997.43,76.56,511.95,25.18354,55.27459
0,abnb_721540609203378406,0,1.0,5.0,38,4,Lovely Studio with Burj Khalifa views from Balcony,106949.69,83.9,540.15,25.18617,55.27666
0,abnb_858366646561557473,0,1.0,3.4,5,3,NEW! Address Dubai mall Balcony Burj view,106821.13,66.44,539.5,25.1981,55.27904
0,abnb_807927390134842609,0,1.0,4.4,17,4,"OFFER! 50% OFF! Hey, over here I'm awesome!",106659.52,82.87,450.04,25.191,55.2823
0,abnb_727987540071164691,0,1.0,4.6,29,4,OFFER! 50%! GIVEN! I can sleep 4!,106130.61,94.62,431.43,25.0786645,55.1375328
0,abnb_23154924,0,1.0,4.4,15,2,Lovely apartment with amazing facilities at DIFC,106101.23,79.15,517.57,25.20659,55.27863
0,abnb_821541388552089707,0,1.0,4.2,4,2,Walking Distance From Burj Khalifa,105972.67,75.17,466.84,25.1923,55.28141
0,abnb_912220257368748166,0,1.0,,,4,Address Dubai Mall Residence 5 stars Studio,105355.61,41.06,975.51,25.20045,55.2785
0,abnb_46664876,0,1.0,4.6,52,2,GuestReady Holiday Homes - Concrete Jungle,105249.1,75.44,815.88,25.07429,55.13873
0,abnb_968561940231593881,0,1.0,4.8,19,3,LUX | The Modern Binghatti Canal Suite,105135.24,63.32,641.07,25.186,55.2862
0,abnb_1036127815014127360,0,1.0,4.8,19,3,GuestReady - Lux home with skyline view,104903.84,87.4,1008.69,25.18543807,55.285064497
0,abnb_741666109427822688,0,1.0,4.0,3,2,Exclusive Studio in Al Jaddaf,104900.17,90.04,414.63,25.21002,55.31589
0,abnb_51244039,0,1.0,4.9,10,2,Opulent Studio at Safeer Tower 1 Business Bay,104712.84,84.05,536.99,25.1772,55.2709
0,abnb_52666069,0,1.0,4.6,32,4,50% DISCOUNT GIVEN. Amazing studio in Dubai Marina,104613.67,93.39,493.46,25.0694,55.128
0,abnb_48320396,0,1.0,4.8,23,2,Cozy Chic Studio | Right next to Marina Mall,104433.7,76.5,372.98,25.0769,55.1417
0,abnb_642992379252961376,0,1.0,4.5,26,3,NEW Studio walk to Dubai Mall & Bay Square in mins,104319.84,90.44,315.17,25.1869,55.27752
0,abnb_832252732339888319,0,1.0,4.4,7,2,Dream Inn - Executive Studio - Business Bay,104253.72,87.76,415.35,25.1835,55.27436
0,abnb_901413027144404538,0,1.0,4.5,8,2,Paradise Studio in Palm Views |  Palm Jumeirah,104062.73,51.56,571.77,25.1171,55.1364
0,abnb_748115712209055632,0,1.0,4.8,6,2,Seaview Studio Anantara Resort Private beach &pool,104033.34,60.92,717.47,25.1276,55.154
0,abnb_45300160,0,1.0,4.6,47,3,"All Seasons - King Bed, Kitchen & 24hr Supermarket",103901.12,79.93,457.71,25.1915,55.27
0,abnb_31456951,0,1.0,4.4,17,2,JMI - Sea view furnished STUDIO with balcony in Marina,103809.29,75.42,463.43,25.08494,55.13894
0,abnb_863738362954230589,0,1.0,4.6,9,2,Stunning Sea View Studio at The Palm Tower,103765.22,43.23,1250.18,25.115273627,55.138502455
0,abnb_1001876615955009042,0,1.0,,,4,Stylish Studio Apartment in JLT | Fully Furnished,103754.2,73.62,864.62,25.072470651,55.143331312
0,abnb_53507866,0,1.0,2.5,2,3,Serviced studio in AG tower -  Business Bay,103342.82,65.62,492.11,25.17859,55.2696
0,abnb_649062988442158084,0,1.0,4.8,37,3,"Modern Studio Apartment w/ Balcony, Dubai Marina!",103339.15,94.07,465.49,25.07057,55.13777
0,abnb_918837063285262069,0,1.0,3.4,3,2,Plush Studio at The Address Dubai Mall,103243.65,36.8,1042.87,25.198718163,55.276459445
0,abnb_597701397507812844,0,1.0,4.6,24,4,Studio 26th Floor | Views of Dubai Skyline,103195.91,79.3,379.4,25.05731,55.20467
0,abnb_713588301889935944,0,1.0,5.0,29,3,Boutique Studio in Palm Jumeirah - Stunning View,103118.77,86.38,396.61,25.11506,55.13463
0,abnb_831882473801969000,0,1.0,5.0,19,4,St Regis Luxury Hotel Studio Palm Jumeirah,102887.38,73.89,773.59,25.1138,55.14
0,abnb_28148514,0,1.0,4.6,79,2,GuestReady Holiday Homes - The Yellow Door,102850.65,77.06,785.12,25.20954,55.27793
0,abnb_1068684478364478625,0,1.0,4.8,11,3,GuestReady - Burj Khalifa and Canal Views,102843.3,78.31,791.1,25.17944,55.26979
0,abnb_802022264277035740,0,1.0,4.9,26,2,Magical Studio at J One Tower in Business Bay,102406.22,67.73,536.16,25.1861,55.2833
0,abnb_51549331,0,1.0,4.6,51,2,Stylish Studio with Balcony-DT1 Downtown,102380.51,83.2,492.21,25.19112,55.2703
0,abnb_38316540,0,1.0,4.9,133,2,*Silverene Penthouse Studio /w balcony Nxt to Mall,102358.47,74.13,482.82,25.0746,55.1402
0,abnb_912205804202995204,0,1.0,,,2,Address Dubai Mall Residence 5 stars Studio.,102303.37,39.35,938.56,25.2002,55.27677
0,abnb_994645891138325749,0,1.0,3.2,5,2,Pleasant Studio Unit At Safeer Tower Business Bay,102277.66,84.96,532.7,25.177108754,55.270985993
0,abnb_931930657411577603,0,1.0,4.6,14,2,Silkhaus Business Ideal Studio | New Furniture,102248.28,56.4,627.29,25.21115552,55.28049554
0,abnb_564780773276283119,0,1.0,4.9,12,2,Opulent Studio at Signature Livings South JVC,102244.61,86.24,543.85,25.06447,55.20761
0,abnb_32116582,0,1.0,4.6,159,3,A Retreat in ❤ of Downtown,102174.82,81.22,513.44,25.19126,55.27136
0,abnb_892344877345208866,0,1.0,4.7,29,4,"Studio, Walk to Dubai Mall, Burj",102105.03,86.62,375.39,25.18559,55.27928
0,abnb_989630048792426402,0,1.0,4.7,14,2,GuestReady - Lux comfort in Business Bay,102002.19,72.59,1040.84,25.187799152,55.285957673
0,abnb_21119226,0,1.0,4.6,27,2,Modern Holiday Apartment with Dubai Eye views,101620.2,84.42,521.13,25.0848,55.142
0,abnb_1038387592922149719,0,1.0,4.4,7,2,Residence @ Address Dubai Mall,101370.44,61.3,633.57,25.200745061,55.278240221
0,abnb_985974020935985985,0,1.0,4.8,8,2,GuestReady - Luxurious residence near Burj Khalifa,101194.13,67.07,919.95,25.183852474,55.272446813
0,abnb_659211282424483575,0,1.0,4.2,18,4,50% DISCOUNT GIVEN! I'm central & awesome!!,100878.26,96.63,501.88,25.0715,55.1321
0,abnb_51258672,0,1.0,4.6,7,2,Sleek & Modern Studio in Business Bay 1,100852.55,69.23,487.21,25.18466,55.27503
0,abnb_980475957487735314,0,1.0,4.8,6,2,Silkhaus Near Burj Khalifa Studio | Great View,100841.53,56.88,642.3,25.190298936,55.272486176
0,abnb_929043110869740700,0,1.0,4.8,14,2,Silkhaus Spacious Studio | in a Quiet Neighborhood,100679.92,79.15,358.29,25.06671756,55.241970016
0,abnb_846803337062677628,0,1.0,5.0,22,2,HO - Charming Studio Apartment Near METRO,100599.11,95.75,343.34,25.22499,55.27758
0,abnb_700328933868945128,0,1.0,4.4,12,2,Business Bay Stylish Studio | Perfect for 2,100551.36,91.87,386.74,25.18119,55.2789
0,abnb_43694496,0,1.0,4.5,56,2,Stylish Studio with Marina & Sea Views!,100430.16,73.29,494.73,25.0691,55.129
0,abnb_846907996876884573,0,1.0,3.4,6,2,Spacious Studio in Downtown w/ Burj Khalifa Views!,100176.72,51.5,650.5,25.1998429,55.277452
0,abnb_1118647120163732505,0,1.0,,,2,"Capacious Studio Apartment in Sky Gardens, DIFC",99934.3,70.83,587.85,25.212,55.2828
0,abnb_957836674705483818,0,1.0,4.0,7,3,Stunning Studio w Serene Marina Views - Sleeps 3,99890.23,71.43,554.95,25.079095352,55.136565994
0,abnb_827614482045352320,0,1.0,4.7,31,2,AC - Brand new Studio close to metro station,99802.08,90.65,342.96,25.22607,55.27693
0,abnb_914994789366889854,0,1.0,4.2,14,3,Spacious Studio in Dubai Marina - next to Beach!,99794.73,65.33,437.7,25.0843,55.1417
0,abnb_994472894401175626,0,1.0,4.4,7,4,Gorgeous Studio w Water View,99559.66,57.63,659.34,25.1861,55.2834
0,abnb_1091846661783105198,0,1.0,4.4,5,2,Spacious Studio in Downtown Dubai,99342.95,67.38,449.52,25.190933634,55.272512762
0,abnb_18231152,0,1.0,4.8,131,2,Beautiful Studio on 10 floor of Marina View Tower,99218.07,95.9,386.06,25.08036,55.14235
0,abnb_910142982771882528,0,1.0,4.8,27,2,La Finesse !Majestic Studio Apartment!,98946.27,72.12,439.76,25.1867,55.2866
0,abnb_625142588703424942,0,1.0,4.4,31,4,"Studio in JBR, SEA view, POOL, Gym, Top furnished",98913.22,83.7,428.2,25.084278,55.141476
0,abnb_912013899264111249,0,1.0,5.0,2,2,Address Dubai Mall Residence 5 stars studio,98913.22,37.89,1150.15,25.20002,55.27833
0,abnb_948373261254789471,0,1.0,4.5,2,2,Cozy Studio with Stunning Views of Burj Khalifa,98876.49,39.16,959.97,25.1998,55.2775
0,abnb_796858215414759261,0,1.0,4.6,13,4,"OFFER! 50% OFF! Look at me, I can sleep 4!",98652.44,87.0,377.98,25.0504,55.2077
0,abnb_855575068333383539,0,1.0,4.8,7,2,Airy Studio at Sky Gardens DIFC,98623.05,63.0,782.72,25.212,55.2829
0,abnb_1035868671165945473,0,1.0,3.4,7,2,Luxurious Studio in Business Bay Ready to move in!,98520.21,71.11,769.69,25.187,55.27483
0,abnb_571841319674928098,0,1.0,1.0,1,2,FAHH - Amazing Studio in Address Dubai Mall,98406.35,35.48,994.0,25.19906,55.27702
0,abnb_929054894485866724,0,1.0,4.8,4,2,Silkhaus Aesthetic Studio | Great Location,98230.04,77.08,379.27,25.06850839,55.240583677
0,abnb_944033508467253768,0,1.0,4.8,43,2,Endless Summer-steps 2 Dubai Mal,97657.06,71.32,503.39,25.190738912,55.274823541
0,abnb_791842431825971342,0,1.0,4.8,23,4,Jewel by the Canal,97635.02,92.45,996.28,25.18676,55.28367
0,abnb_849172558483796923,0,1.0,4.8,20,2,JW Marriott Hotel Marina / Full Marina View,97524.83,53.23,696.61,25.0774,55.1402
0,abnb_858972415254586664,0,1.0,4.9,8,2,Classy Studio at The Address Dubai Mall,97477.08,34.46,1059.53,25.200784315,55.278151146
0,abnb_833888750949021628,0,1.0,5.0,2,2,Sleek & Modern Studio in Business Bay 2,97418.32,71.13,573.05,25.18377,55.27631
0,abnb_912190254681502708,0,1.0,,,2,Address Dubai Mall Residence Largest studio,97370.57,40.08,964.07,25.20043,55.27718
0,abnb_35830321,0,1.0,4.8,16,3,Dubai Marina Studio Apartment Stunning Marina View,97131.82,36.81,1449.73,25.07925,55.13842
0,abnb_1061501649012492151,0,1.0,,,2,Fully furnished studio with pool access,97128.15,63.91,1142.68,25.111842309,55.139426497
0,abnb_912827507231429548,0,1.0,4.3,7,2,"Restful Studio at Azizi Riviera 13, Al Merkadh",96948.18,81.43,502.32,25.1718,55.3011
0,abnb_909232735750348733,0,1.0,4.5,2,2,Calming Studio and DEC Towers 3 Dubai Marina,96757.18,78.87,575.94,25.0681,55.1295
0,abnb_36749579,0,1.0,4.8,133,2,Modern Penthouse Studio | Balcony | Walk To Mall,96411.92,79.31,381.07,25.07494,55.13753
0,abnb_918891702923683550,0,1.0,4.4,10,2,Modern Sanctuary MAG 318 Studio in Business Bay,96180.52,49.03,632.77,25.189277942,55.284402759
0,abnb_720651245147026660,0,1.0,4.4,13,2,Silkhaus New Studio|Burj Khalifa View|Business Bay,96136.45,61.36,890.15,25.18583603,55.282479487
0,abnb_965538603133773134,0,1.0,4.8,14,2,Fabulous Studio w/ Direct Burj Khalifa Views,96099.72,41.29,881.65,25.198837699,55.276938359
0,abnb_1056305813878564925,0,1.0,4.5,12,2,GuestReady - Sweet dreams in Business Bay,96081.35,79.44,671.9,25.183519288,55.259221432
0,abnb_40383096,0,1.0,4.7,67,2,GuestReady Holiday Homes - Hibernate Hideout,96081.35,77.65,691.23,25.0698,55.14143
0,abnb_1015922869353868522,0,1.0,4.6,7,4,OFF! 50% GIVEN! Studio for 4 right on the water!,95717.73,84.76,537.74,25.116320685,55.135857777
0,abnb_966371430961472089,0,1.0,5.0,5,2,Dream Inn- Ideal Location: Connected to Dubai Mall,95684.67,66.11,605.6,25.198501859,55.276193059
0,abnb_655705102238490422,0,1.0,4.6,6,3,"MarinaView Studio in Sparkle Tower, next to Beach",95651.61,65.66,490.52,25.07194,55.13301
0,abnb_1018681778356220825,0,1.0,4.3,10,2,GuestReady - A marvellous home in Business Bay,95574.48,76.71,853.34,25.186701632,55.286906264
0,abnb_979471240228570889,0,1.0,3.5,4,2,Reposeful Studio at Azizi Riviera 4 Al Merkadh,95537.75,83.17,568.68,25.1733,55.3
0,abnb_791080492639956776,0,1.0,4.8,12,2,Cozy Studio Apt. with Canal Views in Business Bay,95464.29,61.22,636.43,25.18451,55.2753
0,abnb_979508621145151664,0,1.0,4.8,24,2,Magnificent | Cozy Studio | Burj Khalifa View,95409.2,77.87,502.15,25.188,55.2797
0,abnb_934567986044217012,0,1.0,4.7,14,2,LUX | The Cayan Superior Suite in Dubai Marina,95207.18,61.79,550.33,25.087,55.1451
0,abnb_736713568679205240,0,1.0,5.0,5,3,Luxury Modern JLT Studio Amazing View&Rooftop Pool,95188.82,67.8,594.93,25.0779,55.1514
0,abnb_44018888,0,1.0,3.6,13,2,"Cute Studio With Balcony, 5-min To The Beach",95012.52,76.92,475.06,25.0841,55.1424
0,abnb_31523002,0,1.0,4.2,8,2,ATH - Stunning Studio in Marina  near to Metro,94685.62,98.25,422.7,25.07312,55.13714
0,abnb_835299459435811449,0,1.0,5.0,21,2,Bright Studio in the Heart of Marina + Cooled Pool,94520.34,48.42,684.93,25.0787,55.1375
0,abnb_1042577449077306995,0,1.0,4.8,13,2,"Livbnb - Newest Studio, Close to Nakheel Mall",94509.32,81.87,598.16,25.1113,55.1384
0,abnb_810621524560105909,0,1.0,5.0,37,2,IB - Top Floor Studio close to metro station,94255.88,94.06,330.72,25.226,55.2771
0,abnb_918896191744526470,0,1.0,5.0,1,2,Luxury MAG 318 Studio in the Heart of Business Bay,94211.81,48.51,640.9,25.19016612,55.283313956
0,abnb_910860069395211155,0,1.0,4.0,7,2,Stylish Condo Near Marina Walk With City Views,94189.77,57.92,444.29,25.0697,55.1354
0,abnb_598188572787307543,0,1.0,4.6,74,3,"BRAND NEW Studio, walk to dubai mall, HUGE balcony",94086.93,81.74,344.64,25.1862,55.2781
0,abnb_928874250592565426,0,1.0,4.8,16,2,Decorative Studio in Business Bay,93833.49,91.92,343.71,25.180462142,55.27851242
0,abnb_914290615815484168,0,0.0,,,2,Luxurious Studio Apartment with Stunning Views,93620.46,64.91,632.57,25.07259,55.14315
0,abnb_659728778356177688,0,1.0,4.4,17,2,LUXFolio Retreats | Marina Skyline Bloom Towers,93381.72,81.1,395.69,25.06794,55.20286
0,abnb_970136945253294374,0,1.0,4.8,11,2,Silkhaus Luxurious Studio in 15 Northside,93029.11,54.61,581.43,25.18724,55.28775
0,abnb_1102609714136062031,0,1.0,,,2,Bright & Beautiful Studio w/ Amazing Marina Views!,93021.76,58.82,465.11,25.069827486,55.128630986
0,abnb_53485614,0,1.0,4.8,65,2,Spectacular Views of Dubai Skyline | JVC,92992.38,80.28,400.83,25.05501,55.20477
0,abnb_680099801821942723,0,1.0,4.7,39,3,Vibrant Studio in Business Bay w/ Canal+Pool view!,92797.71,80.46,441.89,25.182967599,55.284729411
0,abnb_862070228075863188,0,1.0,4.3,13,3,Gorgeous Studio with breath-taking Palm Views,92412.05,61.9,507.76,25.11589,55.13688
0,abnb_1004088110210822948,0,1.0,4.8,14,3,GuestReady - Amber highlights in JLT,92294.52,81.14,649.96,25.071016156,55.141833806
0,abnb_801158410618624497,0,1.0,4.6,23,3,GuestReady - Posh Desert Luxe - Damac Prive,92004.35,93.43,718.78,25.18526,55.27656
0,abnb_825825256206709249,0,1.0,3.5,4,2,LUX | The Damac Prive Studio,91861.1,61.11,556.73,25.184257,55.275655075
0,abnb_808508511484692676,0,1.0,4.4,7,2,Deluxe Studio in JW Marriott Dubai Marina,91728.88,53.02,745.76,25.0774,55.1402
0,abnb_54382131,0,1.0,4.6,47,2,GuestReady Holiday Homes - On The Rocks,91424.02,72.63,662.49,25.17973,55.26503
0,abnb_1056301894816851493,0,1.0,4.5,8,2,GuestReady - Elegant studio at the Court Tower,91188.95,75.82,660.79,25.185036186,55.259391013
0,abnb_749006199813432679,0,1.0,4.8,20,2,Luxury sea view apartment in The Palm Tower,90906.13,84.33,496.75,25.1127,55.13903
